	tdbank_imp_date	media_app_id	position_id	pltv	pctcvr	pctr	bid_price	response_ecpm	win_price	winner_bid_price	click_num	target_cpa	pay_amount
0	0	0	1	0	0	0	0	585.2345754312948	0.0	0	0	0	0
1	0	0	0	0	0	0	0	953.2792661727754	904.8109100848907	0	0	0	0
2	0	0	1	0	0	0	0	883.5494953341364	116.28816364617566	0	0	0	0
3	0	0	1	0	0	0	0	88.58495679328249	0.0	0	0	0	0
4	0	0	0	0	0	0	0	122.92490251147959	0.0	0	0	0	0
5	0	0	0	0	0	0	0	572.742091680417	331.63698901726957	0	0	0	0
6	0	0	1	0	0	0	0	828.0499859894616	90.4838744645765	0	0	0	0
7	0	0	1	0	0	0	0	209.17515383640617	0.0	0	0	0	0
8	0	0	1	0	0	0	0	166.55279475623774	0.0	0	0	0	0
9	0	0	0	0	0	0	0	871.4706361846779	0.0	0	0	0	0
10	0	0	0	0	0	0	0	807.8609907227777	684.5688869557156	0	0	0	0
11	0	0	1	0	0	0	0	409.3385936154117	0.0	0	0	0	0
12	0	0	1	0	0	0	0	515.3407985300854	0.0	0	0	0	0
13	0	0	0	0	0	0	0	579.6988595617588	0.0	0	0	0	0
14	0	0	1	0	0	0	0	546.7563281904108	454.05391834922614	0	0	0	0
15	0	0	1	0	0	0	0	589.1909760837523	0.0	0	0	0	0
16	0	0	1	0	0	0	0	817.2438862355382	75.85098202491191	0	0	0	0
17	0	0	1	0	0	0	0	556.9100268050872	227.74632649703875	0	0	0	0
18	0	0	0	0	0	0	0	590.1091304504208	0.0	0	0	0	0
19	0	0	0	0	0	0	0	511.5163915622507	306.28707307910383	0	0	0	0
20	0	0	0	0	0	0	0	109.55569004509825	0.0	0	0	0	0
21	0	0	1	0	0	0	0	886.584227810039	0.0	0	0	0	0
22	0	0	1	0	0	0	0	343.21992265480037	0.0	0	0	0	0
23	0	0	0	0	0	0	0	526.6420698923876	0.0	0	0	0	0
24	0	0	0	0	0	0	0	879.0239862405004	778.0136834948495	0	0	0	0
25	0	0	1	0	0	0	0	833.7911611011625	506.79645555696317	0	0	0	0
26	0	0	0	0	0	0	0	473.1811641861593	296.5569024238744	0	0	0	0
27	0	0	0	0	0	0	0	217.44032844763572	0.0	0	0	0	0
28	0	0	1	0	0	0	0	288.83780602593225	187.9849483904852	0	0	0	0
29	0	0	1	0	0	0	0	976.4567680130297	573.7764025848494	0	0	0	0
30	0	0	1	0	0	0	0	792.753762128624	720.5452925314967	0	0	0	0
31	0	0	1	0	0	0	0	539.6849159972002	342.39058941297105	0	0	0	0
32	0	0	0	0	0	0	0	109.6396026235904	0.0	0	0	0	0
33	0	0	1	0	0	0	0	436.278881475449	0.0	0	0	0	0
34	0	0	0	0	0	0	0	416.1767310600979	0.0	0	0	0	0
35	0	0	1	0	0	0	0	849.8324939648905	0.0	0	0	0	0
36	0	0	1	0	0	0	0	77.681923239039	0.0	0	0	0	0
37	0	0	0	0	0	0	0	898.0496029929907	45.700787709186066	0	0	0	0
38	0	0	1	0	0	0	0	863.0738728974899	176.68107368960528	0	0	0	0
39	0	0	0	0	0	0	0	320.27621612203086	0.0	0	0	0	0
40	0	0	1	0	0	0	0	545.3762967065875	0.0	0	0	0	0
41	0	0	0	0	0	0	0	656.5571845605372	294.7517587228491	0	0	0	0
42	0	0	0	0	0	0	0	724.444382016596	390.5461499101621	0	0	0	0
43	0	0	1	0	0	0	0	409.7701971402774	0.0	0	0	0	0
44	0	0	0	0	0	0	0	222.3713160163151	0.0	0	0	0	0
45	0	0	0	0	0	0	0	936.6223009324549	284.8767149064159	0	0	0	0
46	0	0	0	0	0	0	0	519.4458808691572	415.4551026926363	0	0	0	0
47	0	0	1	0	0	0	0	536.229259641331	0.0	0	0	0	0
48	0	0	0	0	0	0	0	6.955964489628541	0.0	0	0	0	0
49	0	0	1	0	0	0	0	986.3483109018018	266.2452221122357	0	0	0	0
50	0	0	0	0	0	0	0	151.99700013998907	0.0	0	0	0	0
51	0	0	1	0	0	0	0	576.4449685665423	0.0	0	0	0	0
52	0	0	1	0	0	0	0	943.1869970404529	0.0	0	0	0	0
53	0	0	1	0	0	0	0	712.6310249847586	0.0	0	0	0	0
54	0	0	0	0	0	0	0	855.3032016963465	251.10719224830135	0	0	0	0
55	0	0	0	0	0	0	0	162.8172689950067	0.0	0	0	0	0
56	0	0	0	0	0	0	0	929.46091939775	672.0045484590752	0	0	0	0
57	0	0	0	0	0	0	0	475.0947269927247	419.81802126329137	0	0	0	0
58	0	0	0	0	0	0	0	867.8597393479117	85.50431259953517	0	0	0	0
59	0	0	0	0	0	0	0	765.101566129709	560.3413792197085	0	0	0	0
60	0	0	0	0	0	0	0	853.1742753521764	50.14383915475706	0	0	0	0
61	0	0	0	0	0	0	0	948.7204434705429	275.1458308377425	0	0	0	0
62	0	0	1	0	0	0	0	696.2438497189112	355.53240360619	0	0	0	0
63	0	0	0	0	0	0	0	293.29633569239	0.0	0	0	0	0
64	0	0	1	0	0	0	0	921.3051621576909	0.0	0	0	0	0
65	0	0	1	0	0	0	0	785.8719058741663	77.46140942884084	0	0	0	0
66	0	0	0	0	0	0	0	111.94195509102333	0.0	0	0	0	0
67	0	0	1	0	0	0	0	185.6758759604279	0.0	0	0	0	0
68	0	0	0	0	0	0	0	369.6547026652186	0.0	0	0	0	0
69	0	0	0	0	0	0	0	703.6124305584236	0.0	0	0	0	0
70	0	0	0	0	0	0	0	934.0683733826437	764.3864701028822	0	0	0	0
71	0	0	0	0	0	0	0	674.8181943923637	0.0	0	0	0	0
72	0	0	1	0	0	0	0	417.13347970921956	0.0	0	0	0	0
73	0	0	1	0	0	0	0	422.3358518832733	0.0	0	0	0	0
74	0	0	1	0	0	0	0	819.5466315502756	151.98160728492616	0	0	0	0
75	0	0	0	0	0	0	0	59.87253997018338	0.0	0	0	0	0
76	0	0	1	0	0	0	0	574.3359756041501	539.5266685760002	0	0	0	0
77	0	0	0	0	0	0	0	523.7195934163601	0.0	0	0	0	0
78	0	0	0	0	0	0	0	428.3476822878781	0.0	0	0	0	0
79	0	0	0	0	0	0	0	405.4707405131259	0.0	0	0	0	0
80	0	0	1	0	0	0	0	883.1937523590312	724.1392532654601	0	0	0	0
81	0	0	0	0	0	0	0	958.757673761883	119.05603730134018	0	0	0	0
82	0	0	0	0	0	0	0	247.4824882144463	0.0	0	0	0	0
83	0	0	0	0	0	0	0	710.2888632971876	0.0	0	0	0	0
